"Timestamp","Pid","ProcessName","GpuEngine","UtilizationPct","ExecutablePath","CommandLine"
"2026-05-10T22:54:24.9362136+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:55:59.0569307+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:58:11.9999523+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:59:57.6915848+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T23:01:05.0636490+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","388","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:01:16.9185874+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","135","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:01:34.9681839+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","97","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:01:40.9731708+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","381","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:01:47.0537581+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","137","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:01:53.1905159+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:02:05.1897242+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:02:17.0354370+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","121","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:02:29.0672355+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","376","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:02:35.0991657+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","368","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:02:41.1839813+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","27","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:03:06.0828980+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","163","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:03:12.2300074+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","10","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:03:30.1563294+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","125","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:03:42.0017480+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","389","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:03:48.1279497+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","368","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:03:54.2157673+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:04:06.0939469+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","386","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:04:12.1382734+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","369","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:04:35.9457662+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#1","76052","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:05:11.1137863+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","370","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:05:22.9552422+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","356","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:05:35.0796983+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","367","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:05:41.1308434+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","370","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:05:47.2263640+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","12","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:06:51.4957057+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","682477437129319","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:09:57.2913597+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3959","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:11:07.0053709+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3051","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:12:29.3334637+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","14","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T23:12:29.3334637+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","716","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:18:30.0562186+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","891","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:19:17.9285896+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3973","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:22:41.8622470+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","123","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:22:48.0710706+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","113","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:22:54.1075134+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","371","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:23:00.2363108+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","435","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:23:06.2969591+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:23:18.1328157+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","226","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:25:38.2558152+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2692","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:26:25.1927028+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","681447793538369","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:26:31.2311719+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","14","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T23:26:31.2311719+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1057","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:27:18.3411866+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3900","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:28:27.9482884+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","706727666854711","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:30:18.7425794+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3902","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:31:28.6252633+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3777","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:32:38.8963683+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2500","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:33:02.2301046+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T23:33:48.9342709+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3757","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:35:17.3897073+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#1","28788","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:35:53.0101982+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","692585736936974","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:38:59.4444723+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","81","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:39:05.5661143+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","375","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:39:29.3338158+08:00","4","System","pid_4_luid_0x00000000_0x00017C40_phys_0_eng_3_engtype_Copy","3",,
"2026-05-10T23:39:35.4695834+08:00","301336","WUDFHost.exe","pid_301336_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-a74d6f87-a13d-4cae-9c89-df055d3c2923 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-ca804970-ce90-4221-bfdf-a9a7a90de220 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-7bd71e45-a090-45e1-a12e-1f7b7c5f6513 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-be6bfac2-b855-47e5-a226-cac511d3261d -LifetimeId:1167123f-7f38-49b7-9180-f76c1dec9cf0 -DeviceGroupId: -HostArg:16"
"2026-05-10T23:39:59.4035803+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2710","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:42:36.5541539+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#1","701113735115576","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:44:39.6325839+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2249","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:46:35.9783608+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","699316712144133","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:47:05.1000789+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","698056791702584","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:48:49.9472903+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1141","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:51:04.4607345+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","13","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T23:51:04.4607345+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1620","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:51:30.1644919+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3755","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:55:00.3247726+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3841","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:56:10.4292200+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2042","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:56:45.6367509+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","724136655886725","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:57:03.7196862+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","284","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:00.7511546+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#1","108","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:00.7511546+08:00","4","System","pid_4_luid_0x00000000_0x00017C40_phys_0_eng_3_engtype_Copy","7",,
"2026-05-10T23:59:07.4329665+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#7","7","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:07.4329665+08:00","4","System","pid_4_luid_0x00000000_0x00017C40_phys_0_eng_3_engtype_Copy","16",,
"2026-05-10T23:59:13.9917857+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","6","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:13.9917857+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#2","5","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:13.9917857+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#4","8","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:13.9917857+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#7","730980128874405","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:13.9917857+08:00","4","System","pid_4_luid_0x00000000_0x00017C40_phys_0_eng_3_engtype_Copy","25",,
"2026-05-10T23:59:21.6727705+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#7","94","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:21.6727705+08:00","4","System","pid_4_luid_0x00000000_0x00017C40_phys_0_eng_3_engtype_Copy","85",,
"2026-05-10T23:59:29.7257561+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#3","8","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:29.7257561+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#4","8","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:29.7257561+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#6","4","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:29.7257561+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#8","57","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
"2026-05-10T23:59:29.7257561+08:00","4","System","pid_4_luid_0x00000000_0x00017C40_phys_0_eng_3_engtype_Copy","85",,
"2026-05-10T23:59:37.6268049+08:00","290104","vmwp.exe","pid_290104_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D#1","2","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 53F03A7E-27B4-412C-8A98-42FE8B9EFD8C 0x2b4"
