timestamp,gpu_timestamp,gpu_util_pct,mem_used_mib,mem_total_mib,power_w,temp_c
2026-05-11T18:27:42+08:00,2026/05/11 18:27:42.566,0,280,24564,5.57,28
2026-05-11T18:27:44+08:00,2026/05/11 18:27:44.688,0,280,24564,5.35,28
2026-05-11T18:27:46+08:00,2026/05/11 18:27:46.806,0,280,24564,5.43,28
2026-05-11T18:27:48+08:00,2026/05/11 18:27:48.927,0,280,24564,5.32,28
2026-05-11T18:27:51+08:00,2026/05/11 18:27:51.054,0,280,24564,5.84,28
2026-05-11T18:27:53+08:00,2026/05/11 18:27:53.298,0,280,24564,5.70,28
2026-05-11T18:27:55+08:00,2026/05/11 18:27:55.418,3,280,24564,5.77,28
2026-05-11T18:27:57+08:00,2026/05/11 18:27:57.536,4,280,24564,5.61,28
2026-05-11T18:27:59+08:00,2026/05/11 18:27:59.653,0,280,24564,5.55,28
2026-05-11T18:28:01+08:00,2026/05/11 18:28:01.892,0,280,24564,5.68,28
2026-05-11T18:28:04+08:00,2026/05/11 18:28:04.011,0,280,24564,5.60,29
2026-05-11T18:28:06+08:00,2026/05/11 18:28:06.135,1,280,24564,5.45,29
2026-05-11T18:28:08+08:00,2026/05/11 18:28:08.255,0,280,24564,5.81,28
2026-05-11T18:28:10+08:00,2026/05/11 18:28:10.376,3,280,24564,5.94,29
2026-05-11T18:28:12+08:00,2026/05/11 18:28:12.614,0,280,24564,5.68,29
2026-05-11T18:28:14+08:00,2026/05/11 18:28:14.727,0,280,24564,5.74,29
2026-05-11T18:28:16+08:00,2026/05/11 18:28:16.847,0,280,24564,5.71,29
2026-05-11T18:28:18+08:00,2026/05/11 18:28:18.960,0,280,24564,5.62,29
2026-05-11T18:28:21+08:00,2026/05/11 18:28:21.073,0,280,24564,5.53,29
2026-05-11T18:28:23+08:00,2026/05/11 18:28:23.314,0,280,24564,5.82,29
2026-05-11T18:28:25+08:00,2026/05/11 18:28:25.435,3,280,24564,5.73,29
2026-05-11T18:28:27+08:00,2026/05/11 18:28:27.551,2,280,24564,5.75,29
2026-05-11T18:28:29+08:00,2026/05/11 18:28:29.663,0,280,24564,5.61,29
2026-05-11T18:28:31+08:00,2026/05/11 18:28:31.906,0,280,24564,5.60,29
2026-05-11T18:28:34+08:00,2026/05/11 18:28:34.029,0,280,24564,5.31,29
2026-05-11T18:28:36+08:00,2026/05/11 18:28:36.146,0,280,24564,5.78,29
2026-05-11T18:28:38+08:00,2026/05/11 18:28:38.260,0,280,24564,5.93,29
2026-05-11T18:28:40+08:00,2026/05/11 18:28:40.379,3,280,24564,5.96,29
2026-05-11T18:28:42+08:00,2026/05/11 18:28:42.616,0,280,24564,5.83,29
2026-05-11T18:28:44+08:00,2026/05/11 18:28:44.732,0,280,24564,5.65,29
2026-05-11T18:28:46+08:00,2026/05/11 18:28:46.851,0,280,24564,5.54,29
2026-05-11T18:28:48+08:00,2026/05/11 18:28:48.965,0,280,24564,5.83,29
2026-05-11T18:28:51+08:00,2026/05/11 18:28:51.082,0,280,24564,5.65,29
2026-05-11T18:28:53+08:00,2026/05/11 18:28:53.203,0,280,24564,5.51,29
2026-05-11T18:28:55+08:00,2026/05/11 18:28:55.322,0,280,24564,5.71,29
2026-05-11T18:28:57+08:00,2026/05/11 18:28:57.441,3,280,24564,5.53,29
2026-05-11T18:28:59+08:00,2026/05/11 18:28:59.561,0,280,24564,5.59,29
2026-05-11T18:29:01+08:00,2026/05/11 18:29:01.804,0,280,24564,5.57,29
2026-05-11T18:29:03+08:00,2026/05/11 18:29:03.921,0,280,24564,5.24,29
2026-05-11T18:29:06+08:00,2026/05/11 18:29:06.042,0,280,24564,5.51,29
2026-05-11T18:29:08+08:00,2026/05/11 18:29:08.163,0,280,24564,5.45,29
2026-05-11T18:29:10+08:00,2026/05/11 18:29:10.282,0,280,24564,5.18,29
2026-05-11T18:29:12+08:00,2026/05/11 18:29:12.519,3,280,24564,5.63,29
2026-05-11T18:29:14+08:00,2026/05/11 18:29:14.631,0,280,24564,5.55,29
2026-05-11T18:29:16+08:00,2026/05/11 18:29:16.756,0,280,24564,5.57,29
2026-05-11T18:29:18+08:00,2026/05/11 18:29:18.874,0,280,24564,5.35,29
2026-05-11T18:29:21+08:00,2026/05/11 18:29:20.989,0,280,24564,5.30,29
2026-05-11T18:29:23+08:00,2026/05/11 18:29:23.226,0,280,24564,5.57,29
2026-05-11T18:29:25+08:00,2026/05/11 18:29:25.343,4,280,24564,5.23,29
2026-05-11T18:29:27+08:00,2026/05/11 18:29:27.457,3,280,24564,5.61,29
2026-05-11T18:29:29+08:00,2026/05/11 18:29:29.575,0,280,24564,5.51,29
2026-05-11T18:29:31+08:00,2026/05/11 18:29:31.884,0,280,24564,5.36,29
2026-05-11T18:29:34+08:00,2026/05/11 18:29:34.007,0,280,24564,5.36,29
2026-05-11T18:29:36+08:00,2026/05/11 18:29:36.119,0,280,24564,5.47,29
2026-05-11T18:29:38+08:00,2026/05/11 18:29:38.235,0,280,24564,5.50,29
2026-05-11T18:29:40+08:00,2026/05/11 18:29:40.353,3,280,24564,5.54,29
2026-05-11T18:29:42+08:00,2026/05/11 18:29:42.590,0,280,24564,5.36,29
2026-05-11T18:29:44+08:00,2026/05/11 18:29:44.712,0,280,24564,5.44,29
2026-05-11T18:29:46+08:00,2026/05/11 18:29:46.831,0,280,24564,5.22,29
2026-05-11T18:29:48+08:00,2026/05/11 18:29:48.952,0,280,24564,5.32,29
2026-05-11T18:29:51+08:00,2026/05/11 18:29:51.070,0,280,24564,5.19,29
2026-05-11T18:29:53+08:00,2026/05/11 18:29:53.311,0,280,24564,5.09,29
2026-05-11T18:29:55+08:00,2026/05/11 18:29:55.432,3,280,24564,5.40,29
2026-05-11T18:29:57+08:00,2026/05/11 18:29:57.544,1,280,24564,5.53,29
2026-05-11T18:29:59+08:00,2026/05/11 18:29:59.657,0,280,24564,5.40,29
2026-05-11T18:30:01+08:00,2026/05/11 18:30:01.900,0,280,24564,5.58,29
2026-05-11T18:30:04+08:00,2026/05/11 18:30:04.012,0,280,24564,5.80,29
2026-05-11T18:30:06+08:00,2026/05/11 18:30:06.134,0,280,24564,5.51,29
2026-05-11T18:30:08+08:00,2026/05/11 18:30:08.248,0,280,24564,5.82,29
2026-05-11T18:30:10+08:00,2026/05/11 18:30:10.363,3,280,24564,5.63,29
2026-05-11T18:30:12+08:00,2026/05/11 18:30:12.604,0,280,24564,5.74,29
2026-05-11T18:30:14+08:00,2026/05/11 18:30:14.726,0,280,24564,5.60,29
2026-05-11T18:30:16+08:00,2026/05/11 18:30:16.851,0,280,24564,5.57,29
2026-05-11T18:30:18+08:00,2026/05/11 18:30:18.970,0,280,24564,5.48,29
2026-05-11T18:30:21+08:00,2026/05/11 18:30:21.088,0,280,24564,5.73,29
2026-05-11T18:30:23+08:00,2026/05/11 18:30:23.208,0,280,24564,5.74,29
2026-05-11T18:30:25+08:00,2026/05/11 18:30:25.328,3,280,24564,5.98,29
2026-05-11T18:30:27+08:00,2026/05/11 18:30:27.449,2,280,24564,5.74,29
2026-05-11T18:30:29+08:00,2026/05/11 18:30:29.566,0,280,24564,5.87,29
2026-05-11T18:30:31+08:00,2026/05/11 18:30:31.807,0,280,24564,5.95,29
2026-05-11T18:30:33+08:00,2026/05/11 18:30:33.919,0,280,24564,5.89,29
2026-05-11T18:30:36+08:00,2026/05/11 18:30:36.039,0,280,24564,5.67,29
2026-05-11T18:30:38+08:00,2026/05/11 18:30:38.158,0,280,24564,5.56,29
2026-05-11T18:30:40+08:00,2026/05/11 18:30:40.280,0,280,24564,5.66,29
2026-05-11T18:30:42+08:00,2026/05/11 18:30:42.518,0,280,24564,5.49,29
2026-05-11T18:30:44+08:00,2026/05/11 18:30:44.641,0,280,24564,5.69,29
2026-05-11T18:30:46+08:00,2026/05/11 18:30:46.761,0,280,24564,5.67,29
2026-05-11T18:30:48+08:00,2026/05/11 18:30:48.882,0,280,24564,5.68,29
2026-05-11T18:30:51+08:00,2026/05/11 18:30:51.000,0,280,24564,5.60,29
2026-05-11T18:30:53+08:00,2026/05/11 18:30:53.240,0,280,24564,5.58,29
2026-05-11T18:30:55+08:00,2026/05/11 18:30:55.356,4,280,24564,5.61,29
2026-05-11T18:30:57+08:00,2026/05/11 18:30:57.469,4,280,24564,5.33,29
2026-05-11T18:30:59+08:00,2026/05/11 18:30:59.586,0,280,24564,5.59,29
2026-05-11T18:31:01+08:00,2026/05/11 18:31:01.828,0,280,24564,5.78,29
2026-05-11T18:31:03+08:00,2026/05/11 18:31:03.946,0,280,24564,5.63,29
2026-05-11T18:31:06+08:00,2026/05/11 18:31:06.065,0,280,24564,5.75,29
2026-05-11T18:31:08+08:00,2026/05/11 18:31:08.185,0,280,24564,5.62,29
2026-05-11T18:31:10+08:00,2026/05/11 18:31:10.321,2,280,24564,5.64,29
2026-05-11T18:31:12+08:00,2026/05/11 18:31:12.563,0,280,24564,5.50,29
2026-05-11T18:31:14+08:00,2026/05/11 18:31:14.687,0,280,24564,5.78,29
2026-05-11T18:31:16+08:00,2026/05/11 18:31:16.805,0,280,24564,5.82,29
2026-05-11T18:31:18+08:00,2026/05/11 18:31:18.927,0,280,24564,5.69,29
2026-05-11T18:31:21+08:00,2026/05/11 18:31:21.047,0,280,24564,5.68,29
2026-05-11T18:31:23+08:00,2026/05/11 18:31:23.291,4,280,24564,5.89,29
2026-05-11T18:31:25+08:00,2026/05/11 18:31:25.410,3,280,24564,5.88,29
2026-05-11T18:31:27+08:00,2026/05/11 18:31:27.520,1,280,24564,5.74,29
2026-05-11T18:31:29+08:00,2026/05/11 18:31:29.631,1,280,24564,5.90,29
2026-05-11T18:31:31+08:00,2026/05/11 18:31:31.878,0,280,24564,5.66,29
2026-05-11T18:31:34+08:00,2026/05/11 18:31:33.995,0,280,24564,5.65,29
2026-05-11T18:31:36+08:00,2026/05/11 18:31:36.198,0,280,24564,5.87,29
2026-05-11T18:31:38+08:00,2026/05/11 18:31:38.318,3,280,24564,6.13,29
2026-05-11T18:31:40+08:00,2026/05/11 18:31:40.440,2,280,24564,5.90,29
2026-05-11T18:31:42+08:00,2026/05/11 18:31:42.690,0,280,24564,5.79,29
2026-05-11T18:31:44+08:00,2026/05/11 18:31:44.810,0,280,24564,5.85,29
2026-05-11T18:31:46+08:00,2026/05/11 18:31:46.928,0,280,24564,5.94,29
2026-05-11T18:31:49+08:00,2026/05/11 18:31:49.048,0,280,24564,5.78,29
2026-05-11T18:31:51+08:00,2026/05/11 18:31:51.163,0,280,24564,5.69,29
2026-05-11T18:31:53+08:00,2026/05/11 18:31:53.283,2,280,24564,5.96,29
2026-05-11T18:31:55+08:00,2026/05/11 18:31:55.404,2,280,24564,5.79,29
2026-05-11T18:31:57+08:00,2026/05/11 18:31:57.519,1,280,24564,5.82,29
2026-05-11T18:31:59+08:00,2026/05/11 18:31:59.636,1,280,24564,5.72,29
2026-05-11T18:32:01+08:00,2026/05/11 18:32:01.868,0,280,24564,5.95,29
2026-05-11T18:32:04+08:00,2026/05/11 18:32:03.988,0,280,24564,5.83,29
2026-05-11T18:32:06+08:00,2026/05/11 18:32:06.107,0,280,24564,5.59,29
2026-05-11T18:32:08+08:00,2026/05/11 18:32:08.226,0,280,24564,5.72,29
